"license_issue_date","license_number","animals_name","species","primary_breed","secondary_breed","zip_code","weight_kg"
"April 18 2018","825996","Teddy Bear","Dog","Bernese Mountain Dog",NA,"98146",26.4975532281979
"August 11 2018","8000008","Cthulhu","Cat","Domestic Medium Hair","Mix","98146",4.4247558277958
"April 10 2017","142546","Freda","Cat","Domestic Medium Hair","Mix","98146",4.59495083286815
"January 12 2018","S138579","Tansy","Cat","Ragdoll",NA,"98146",5.177077381897
"June 08 2018","276929","Aaliyah","Cat","Domestic Medium Hair",NA,"98146",4.11359860907052
"October 10 2017","824180","Zorro","Cat","Siamese",NA,"98146",4.60569129017756
"January 31 2017","28811","Dory","Cat","Domestic Shorthair",NA,"98146",4.23499223383476
"March 14 2017","134163","Lbj","Cat","Siamese",NA,"98146",5.27499582018327
"March 23 2018","138818","Zelda","Dog","Havanese",NA,"98177",18.9501684924932
"August 20 2018","8000231","Levi","Dog","Retriever, Labrador","Australian Cattle Dog","98177",29.8147390627467
"February 21 2017","S111454","Lana","Dog","Collie, Smooth",NA,"98177",19.0614422245504
"August 04 2017","S133860","Max","Dog","Shetland Sheepdog",NA,"98177",7.77073182756353
"July 25 2017","79580","Luci","Dog","Retriever, Labrador","Poodle, Miniature","98177",9.47388270703993
"May 24 2017","359686","Sally Mae","Dog","German Shepherd",NA,"98177",23.0971668476727
"November 20 2017","S106366","Diego","Dog","English Shepherd","Australian Shepherd","98177",13.7048342386271
"January 16 2018","26994","Nanook","Dog","Retriever, Labrador",NA,"98177",18.7784557059508
"September 14 2018","731263","Empress","Dog","Retriever, Labrador","Australian Shepherd","98177",21.3590849412337
"July 13 2018","443513","Nikita","Dog","Shetland Sheepdog",NA,"98177",31.0247661450854
"November 07 2017","904899","Henry","Dog","Retriever, Labrador",NA,"98177",2.55160953054346
"May 31 2017","S131312","Kubo","Dog","Mix",NA,"98177",9.95627972456472
"February 07 2018","S140406","Sounder","Dog","Retriever, Labrador","Mix","98177",21.4524526929646
"July 21 2018","S146230","Ruby","Dog","Retriever, Labrador",NA,"98177",17.404295168783
"February 14 2017","79430","Friend","Dog","Dachshund, Standard Smooth Haired",NA,"98177",20.8193079905802
"April 17 2018","S142836","Harper","Dog","Australian Cattle Dog","Mix","98177",22.3276750427607
"June 25 2018","358038","Oliver Max","Dog","Xoloitzcuintli",NA,"98177",14.3344254464503
"February 01 2018","S140211","Luna","Dog","Pomeranian","Siberian Husky","98177",27.041990982116
"March 27 2018","137890","Athena","Dog","Retriever, Labrador","Mix","98177",23.4384465368709
"February 15 2017","S127904","Keira","Dog","Retriever, Labrador",NA,"98177",24.1994915303423
"February 14 2017","S127192","Riley Rose","Dog","Havanese","Bichon Frise","98177",25.2361906188806
"October 30 2018","S136966","Gremlie","Dog","Pomeranian","Papillon","98177",11.2280155928495
"April 19 2018","S142432","Trixie","Dog","Shetland Sheepdog","Mix","98177",22.4799704829267
"August 17 2018","583550","Henry","Dog","Retriever, Labrador",NA,"98177",17.3481805658782
"June 24 2017","361023","Tillie","Dog","Border Collie","Spaniel, Welsh Springer","98177",19.0857552669667
"July 25 2017","360510","Happy","Dog","Maltese","Poodle, Miniature","98177",23.4354534889623
"May 24 2018","216410","Remy","Dog","Retriever, Labrador","Poodle, Standard","98177",20.6472213999017
"February 24 2017","84038","Annabelle","Dog","Terrier, Airedale",NA,"98177",12.0620240176004
"January 24 2018","584962","Mae","Dog","Vizsla, Smooth Haired",NA,"98177",20.2621807879763
"October 30 2018","S115857","Coal","Cat","Domestic Shorthair","Mix","98177",4.66253960744683
"July 26 2018","347482","Ned","Cat","Domestic Medium Hair",NA,"98177",4.26089940580905
"June 05 2018","134082","Houdini","Cat","Domestic Shorthair",NA,"98177",4.58998292513479
"September 22 2018","8001168","Moonstone Whistler","Cat","Domestic Shorthair","Mix","98177",4.77062043363346
"November 08 2016","73451","Frank Sinatra","Cat","Siberian",NA,"98177",4.46913965725729
"January 22 2018","19183","Spike","Cat","LaPerm",NA,"98177",3.99797116901247
"March 09 2017","133006","Melon","Cat","Domestic Shorthair",NA,"98177",4.40033637045764
"July 14 2018","897925","Dory","Cat","British Shorthair",NA,"98177",4.58317839525177
"September 08 2017","347240","Mia","Cat","Domestic Shorthair",NA,"98177",4.54985515512788
"May 14 2018","73589","Snoopy","Cat","Siamese","Mix","98177",4.46453072953547
"August 17 2017","S134716","Sophie","Cat","Domestic Shorthair",NA,"98177",4.59244797570558
"March 02 2018","S108287","Kiria","Cat","Domestic Shorthair","Mix","98177",4.21613321619853
"August 18 2017","361201","Dickens","Cat","Domestic Shorthair",NA,"98177",3.91533746786788
"April 23 2018","S128022","Artemis","Cat","Domestic Shorthair",NA,"98177",4.2108994418526
"September 14 2018","8000908","Remy","Dog","Catahoula Leopard dog","Alaskan Husky","98178",21.9035829473875
"May 01 2017","S130508","Tina","Dog","Retriever, Golden",NA,"98178",28.2584629488747
"May 01 2018","S143357","Apollo","Dog","Welsh Corgi, Pembroke",NA,"98178",12.7688202438858
"August 10 2017","S133425","Kain","Dog","Terrier, American Pit Bull","Mix","98178",11.3911910060336
"October 26 2018","S123714","Remi","Dog","Terrier, Yorkshire","Dachshund, Miniature Smooth Haired","98178",23.2138201629645
"January 10 2018","S109223","Annabelle","Dog","Spaniel, Cavalier King Charles",NA,"98178",31.4526706673252
"October 25 2018","S115509","Rawlie","Dog","Retriever, Golden","Spaniel, American Cocker","98178",18.9025479333091
"June 14 2018","S144716","Leo","Dog","Bulldog, French",NA,"98178",27.8539597445208
"October 25 2018","8002215","Key","Dog","Terrier, American Pit Bull","Mix","98178",17.059508196264
"February 20 2018","S140667","Soappy","Dog","Akbash",NA,"98178",26.8957515651192
"April 13 2017","S125005","Deaf Jeff","Dog","Terrier, American Pit Bull",NA,"98178",20.5237514580391
"May 02 2018","217558","Damien","Cat","Maine Coon","Mix","98178",4.14105656689556
"April 13 2017","732743","Bruce Campbell","Cat","Devon Rex",NA,"98178",3.89776141981954
"June 25 2018","S145105","Cupcake","Cat","Domestic Shorthair",NA,"98178",4.01578878275437
"September 08 2018","715343","Boo","Cat","Domestic Shorthair",NA,"98178",4.42011831568999
"June 01 2018","S144336","Sonnet","Cat","Domestic Shorthair",NA,"98178",4.99271837659785
"January 19 2017","26763","Nalu","Dog","Retriever, Labrador",NA,"98188",22.9553180236819
"December 18 2015","964536","Rudy","Dog","Chihuahua, Short Coat",NA,"98199",23.4465249677769
"October 21 2018","8002102","Dexter","Dog","Retriever, Labrador","Poodle, Standard","98199",4.39386001664605
"March 20 2017","S106813","Mika","Dog","Australian Shepherd",NA,"98199",19.8234278859132
"September 09 2017","S135395","Lexi","Dog","Terrier, Boston","Mix","98199",18.1804651076414
"October 05 2018","8001550","Pepper","Dog","Terrier, Cairn",NA,"98199",18.6425364429897
"August 02 2017","S132000","Aspen","Dog","Border Collie","Mix","98199",17.7457491198658
"March 21 2018","136914","Luna","Dog","Bulldog, French",NA,"98199",23.9002800770503
"February 22 2018","S109690","Dorothy","Dog","Shih Tzu","Mix","98199",14.5451921566026
"November 09 2018","905497","Libby","Dog","Terrier","Mix","98199",18.4034600071461
"May 15 2018","S113796","Zuul","Dog","Pug","Terrier, Boston","98199",19.3316958637978
"April 03 2018","S142064","Remi","Dog","Terrier, Staffordshire Bull","Shepherd","98199",21.7606021348233
"May 09 2018","S101926","Penelope","Dog","Retriever, Labrador","Mix","98199",25.9240471357629
"February 08 2017","S127723","Stewie","Dog","Terrier, Staffordshire Bull","Terrier, American Pit Bull","98199",15.4281904291444
"September 15 2018","8000950","Kenzee","Dog","Retriever, Golden",NA,"98199",17.1260520631497
"January 17 2018","S139561","Macie","Dog","Border Collie","Mix","98199",20.8250521985022
"November 01 2018","8002370","Bentley","Dog","Shih Tzu",NA,"98199",21.3849158760277
"November 16 2018","S146573","Georgia","Dog","Spaniel, English Springer","Mix","98199",9.56451346303077
"October 06 2017","S136376","Maple","Dog","Poodle, Standard","Retriever, Golden","98199",36.1506547997683
"January 31 2018","24441","Mocha","Dog","Shih Tzu","Bichon Frise","98199",23.5210654008948
"June 29 2018","359541","Aldo","Dog","Siberian Husky","German Shepherd","98199",19.6826504826297
"March 21 2017","138064","Annie","Dog","Terrier, Fox, Smooth","Dachshund, Standard Smooth Haired","98199",12.9647114858825
"April 20 2018","S143111","Pippin","Dog","Terrier, West Highland White",NA,"98199",18.6419613762986
"September 07 2018","S102698","Kuma","Dog","Shiba Inu",NA,"98199",12.8817993020382
"June 01 2018","213964","Max","Dog","Terrier, American Pit Bull",NA,"98199",17.529164632789
"May 29 2018","S144234","Hailey","Dog","Brittany",NA,"98199",19.7094199560044
"March 14 2017","141418","Linus","Dog","Bulldog, French",NA,"98199",23.8641685540016
"June 01 2018","S143863","Sophie","Dog","Terrier, Cairn",NA,"98199",22.1026215373469
"March 20 2018","S113064","Muffin","Dog","Havanese",NA,"98199",21.7934978900294
"May 19 2017","S129787","Fritz","Dog","Miniature Pinscher","Italian Greyhound","98199",20.9221989660913
"March 31 2018","S140845","Rosie","Dog","Terrier, Boston","Chihuahua, Short Coat","98199",15.7953289579982
"July 02 2018","443297","Zennor","Dog","Pointer, German Wirehaired","Retriever, Labrador","98199",20.3250485447112
"May 02 2018","S104075","Bonnie","Dog","Border Collie","Mix","98199",20.7227143710151
"December 15 2018","960177","Jelli","Dog","Retriever, Golden","Poodle, Miniature","98199",25.0960033124292
"May 30 2018","S113276","Rosie","Dog","Retriever, Labrador",NA,"98199",20.5966442903165
"October 14 2016","22873","Molly","Dog","Terrier, Yorkshire","Maltese","98199",18.6967655984855
"April 29 2018","216244","Jasmine","Dog","Boxer",NA,"98199",28.7591187371656
"February 04 2018","S139939","Ludo","Dog","Terrier, Pit Bull","Mix","98199",17.0852970610186
"December 14 2017","S108592","Colt","Dog","Setter, English",NA,"98199",23.5434719350513
"April 16 2018","211677","Mango","Dog","Retriever, Golden",NA,"98199",22.273400689477
"December 03 2016","132101","Jordon","Dog","Retriever, Labrador",NA,"98199",20.7186127800783
"October 14 2016","24880","Charlie","Dog","Rhodesian Ridgeback",NA,"98199",24.9471009416368
"March 15 2018","S110653","Buster","Dog","Great Dane",NA,"98199",23.9280478822696
"September 20 2017","834695","Neville","Dog","Border Collie","Mix","98199",32.6282553846158
"January 06 2017","S126073","Bingley","Dog","Poodle, Standard","Terrier, Soft Coated Wheaten","98199",20.0724575382992
"July 24 2018","S118615","Cooper","Dog","German Shepherd",NA,"98199",21.4857655547887
"May 01 2017","S130587","Stewie","Dog","Pomeranian","Chihuahua, Short Coat","98199",14.9222565402207
"May 04 2018","80564","Belle","Dog","Retriever, Golden","Poodle, Standard","98199",20.0526125768922
"July 06 2017","S132475","Cookie","Dog","Havanese",NA,"98199",17.5151312479997
"January 19 2018","30036","Fritz","Dog","Schnauzer, Miniature",NA,"98199",18.1239959349571
"September 16 2018","8000964","Iris","Dog","Dachshund, Miniature Long Haired",NA,"98199",18.3555148180097
"July 03 2018","S145458","Emmylou","Dog","Terrier, American Pit Bull","Boxer","98199",21.452215767245
"November 27 2018","S151144","Stella","Dog","Terrier","Mix","98199",11.8109648907038
"August 05 2017","140256","Finnegan","Dog","Terrier","Mix","98199",12.7141241140694
"August 04 2017","582368","Charlie","Dog","Spaniel, American Cocker",NA,"98199",19.0501586895857
"August 23 2017","580434","Wolfen","Dog","Rottweiler","Siberian Husky","98199",19.3044477853381
"November 28 2018","905902","Lucia","Dog","Retriever, Labrador","Poodle, Standard","98199",19.0526852834588
"December 22 2017","S139094",NA,"Dog","Terrier, West Highland White","Mix","98199",25.0935868152065
"February 28 2017","S120344","Cheerio","Dog","Griffon Vendeen, Petit Basset",NA,"98199",31.2200338166151
"August 23 2018","8000295","Porter","Dog","Retriever, Golden","Collie, Rough","98199",26.463764618321
"December 09 2016","S101770","Tartufalo","Dog","Lagotto Romagnolo","Mix","98199",13.9246665345329
"January 24 2018","23815","Pippin","Dog","Shepherd","Mix","98199",20.4774454588797
"February 07 2018","20141","Penny","Dog","Schnauzer, Miniature",NA,"98199",27.1927886073757
"June 23 2018","S142990","Shadow","Dog","German Shepherd","Australian Shepherd","98199",28.3816161147318
"July 25 2018","S120444","Martha","Dog","Mix","Retriever, Golden","98199",11.4895510922049
"August 15 2017","S126458","Michelle","Cat","Domestic Shorthair","Mix","98199",4.2376074953786
"November 05 2018","896435","Middy","Cat","Domestic Shorthair",NA,"98199",4.37807839618125
"October 10 2018","824777","Huck","Cat","Domestic Longhair",NA,"98199",4.4116801592043
"October 23 2018","8002143","Bernice","Cat","Domestic Shorthair","Domestic Shorthair","98199",3.66162931691574
"August 25 2017","S134970","Luna","Cat","Domestic Shorthair",NA,"98199",4.5344397631686
"April 11 2018","204831","Macy","Cat","Siamese",NA,"98199",4.22669183709186
"June 26 2018","350730","Beatrix","Cat","Domestic Shorthair",NA,"98199",4.20080755430331
"March 08 2017","142046","Maizey","Cat","Domestic Shorthair",NA,"98199",4.7031206366632
"April 14 2017","198426","Zomkio","Cat","Domestic Medium Hair",NA,"98199",4.8234386227788
"May 24 2018","346553","Jessie","Cat","Domestic Medium Hair",NA,"98199",4.71180771527029
"August 12 2017","S133445","Audrey","Cat","Domestic Shorthair",NA,"98199",4.37614062414881
"October 12 2018","S100824","Pumpkin","Cat","Domestic Shorthair","Mix","98199",4.09152076156363
"November 02 2016","S123828","Scrappy","Cat","Domestic Shorthair",NA,"98199",4.8182190593734
"November 17 2017","S105939","Dakota","Cat","Burmese","Mix","98199",4.2094939443348
"March 04 2017","142282","Phoebe","Cat","Domestic Shorthair",NA,"98199",4.99325011569009
"April 21 2018","S136786","Duffle","Cat","Domestic Shorthair","Mix","98199",4.0028040159856
"August 31 2018","S146312","Stuart","Cat","Domestic Shorthair","Mix","98199",4.28587131306612
"December 07 2016","948984","Simba","Cat","Siamese",NA,"98199",4.48926906622227
"April 02 2018","S110094","Suki","Cat","Domestic Shorthair","Mix","98199",4.37928905324134
"February 09 2018","S139753","Freddie","Cat","Domestic Shorthair","Mix","98199",4.75467814219365
"October 17 2017","S104916","Sage","Cat","Domestic Shorthair","Mix","98199",4.18304320089816
"April 20 2018","S127544","Thunder","Cat","Siamese",NA,"98199",4.37313856466201
"October 08 2018","822802","Debbie Hairy","Cat","Domestic Shorthair",NA,"98199",4.20395632228616
"January 10 2017","18581","Allie","Cat","Domestic Shorthair",NA,"98199",4.71840031582997
"December 28 2017","949953","Jackson","Cat","Domestic Medium Hair",NA,"98199",4.33508090270224
"July 03 2018","S145479","Nutmeg","Cat","Domestic Shorthair",NA,"98199",4.32862278351283
"February 16 2018","S139776","Pepper","Cat","Domestic Shorthair","Mix","98199",5.1872077226086
"July 25 2018","S147256","Jo Montana","Cat","Domestic Shorthair","Mix","98199",4.52939351366637
"July 25 2018","S147257","Django","Cat","Domestic Shorthair","Mix","98199",4.37322357454534
"July 24 2018","586530","Starbuck","Cat","American Shorthair",NA,"98199",4.27655900137712
"April 11 2017","203680","Lena","Cat","Domestic Shorthair",NA,"98199",4.45310772539023
"September 09 2018","720485","Mish Mish","Cat","Domestic Shorthair",NA,"98199",4.62091741468023
"August 25 2018","8000356","Cinnamon","Cat","Domestic Medium Hair","Mix","98199",4.56511334428981
"October 31 2017","S105554","Winston","Cat","Domestic Medium Hair",NA,"98199",4.75698993933561
"October 05 2018","S114676","Chedi Club Tanah Gajah","Dog","Havanese",NA,"98199-2309",15.9842518253598
"June 11 2017","S101611","Emi-chan","Dog","Terrier, Lakeland","Mix","99112",22.6241991401246
"May 08 2018","S118018","Saddie","Dog","Terrier, Fox, Wire","Mix",NA,27.5988581988384
"April 17 2018","S142878","Emmaline","Dog","Border Collie",NA,NA,21.9622303023079
"May 05 2017","281901","Ginger","Dog","Retriever, Golden",NA,NA,15.7066750057608
"October 16 2018","S146090","Rita","Dog","Chihuahua, Short Coat","Mix",NA,25.2678888118437
"July 07 2018","S131723","Stella","Dog","Terrier, Pit Bull",NA,NA,12.9126976477753
"November 14 2017","S138223","Sonya","Dog","Spaniel","Shetland Sheepdog",NA,15.8318136644581
"November 16 2018","S146567","Millie","Dog","Beagle","Mix",NA,7.83011693266153
"December 15 2017","S108370","Rascal","Cat","Domestic Shorthair","Mix",NA,4.21601200566747
"May 22 2018","142301","Sasza","Cat","Domestic Shorthair",NA,NA,4.49093734006134
"July 07 2017","430200","Jack","Cat","Domestic Longhair",NA,NA,4.19618294238353
"January 10 2016","962051","Mojo","Cat","Domestic Longhair",NA,NA,4.38305203545964
"October 20 2018","824671","Tuki","Cat","Domestic Shorthair",NA,NA,4.38600082590351
"October 06 2017","816357","Garfield","Cat","Domestic Shorthair",NA,NA,NA
"January 14 2017","S124965","Hugo","Cat","Siamese","Mix",NA,5.37336876088936
