job_yrs,job_mths,worktype,cont_hrs,act_hrs,gender,dobm,doby,status,youngdep,elderdep,qualif,exercise,cigs,alcohol,time_rel,when_rel,job1,job2,job3,job4,job5,job6,job7,job8,job9,job10,job11,job12,job13,job14,job15,job16,job17,job18,job19,job20,job21,job22,job23,job24,job25,job26,job27,job28,job29,job30,job31,job32,job33,job34,job35,job36,job37,job38,job39,job40,job41,job42,job43,job44,job45,job46,job47,job48,job49,job50
1,7,1,40,40,2,4,84,1,1,1,4,4,2,0,3,2,6,4,3,3,7,4,2,4,2,6,7,2,2,3,3,6,3,6,6,5,5,6,4,4,6,2,4,2,5,6,4,2,3,3,5,5,2,3,5,5,5,5,6,3,5,3,4,6,6,6
3,7,1,40,40,1,12,81,1,1,1,4,4,1,7,1,4,6,5,4,4,7,4,3,4,2,6,7,3,3,3,3,6,2,6,6,6,6,6,4,4,6,2,4,3,6,6,4,2,3,2,6,5,2,3,5,5,5,5,5,3,5,4,4,6,6,4
4,6,1,40,40,1,9,80,1,1,1,4,3,2,0,4,2,7,2,2,7,6,1,7,5,2,6,6,2,1,6,6,6,2,7,7,2,6,2,4,6,6,6,2,2,5,7,6,6,7,6,6,5,6,6,5,6,6,6,7,6,7,2,5,6,6,3
6,1,1,40,40,2,4,78,2,1,2,4,2,2,0,3,2,5,6,6,5,6,3,6,4,6,6,6,5,5,6,5,5,3,5,5,5,4,3,4,3,4,4,3,6,6,5,3,4,4,3,5,4,5,5,5,5,5,4,6,5,6,3,4,5,5,6
1,11,1,40,40,1,2,84,1,1,1,4,1,1,7,1,0,5,4,2,2,6,4,2,4,3,6,6,2,2,4,4,5,3,6,6,5,5,6,4,4,6,3,4,3,5,6,4,2,2,2,5,5,2,3,5,5,5,5,6,3,5,3,4,6,5,7
2,9,1,40,40,2,11,82,1,1,1,4,2,1,7,2,4,6,1,1,6,6,2,4,4,1,6,5,4,1,5,4,6,5,5,5,2,4,6,4,5,5,5,4,1,5,5,5,4,5,3,4,4,5,4,4,5,4,5,6,5,5,5,4,5,5,6
4,2,1,40,40,1,9,77,1,1,1,4,5,2,0,4,2,7,1,7,7,7,1,5,5,7,7,1,1,7,7,4,5,1,5,1,1,3,3,2,5,7,2,1,2,5,7,7,7,3,1,6,7,1,7,5,4,4,5,7,4,5,1,4,7,7,6
8,6,1,38,44,1,3,74,2,2,1,4,5,2,2,5,2,5,6,7,6,7,6,6,5,7,5,5,2,5,6,5,5,6,6,2,3,6,2,6,6,4,5,2,6,6,6,7,3,6,3,6,6,6,6,4,5,5,6,6,5,6,6,6,6,6,2
3,6,1,40,52,2,8,82,1,1,1,4,2,2,0,3,2,4,5,3,5,5,5,2,5,5,3,6,5,5,2,5,3,1,7,3,5,3,3,5,6,5,5,6,6,2,6,2,6,2,6,5,4,6,6,3,3,6,6,4,3,5,4,6,6,5,2
0,8,2,10,15,2,1,84,1,1,1,4,5,2,0,4,2,3,2,2,2,2,6,2,5,2,2,6,6,7,6,2,2,6,2,2,6,3,4,3,4,4,5,6,6,6,3,6,6,2,4,6,3,2,2,4,2,6,2,2,3,2,4,2,2,3,5
0,1,2,8,12,2,3,84,1,1,1,4,2,2,0,3,2,4,2,2,4,5,3,3,4,2,4,3,2,2,6,2,4,2,2,4,5,3,5,2,4,3,4,2,2,7,5,4,4,4,2,4,4,3,3,2,3,3,4,4,3,5,4,3,5,4,3
1,2,2,12,12,2,4,84,1,1,1,4,3,2,1,4,4,1,1,1,3,4,3,2,2,1,4,5,5,3,6,3,3,3,2,2,5,5,5,6,3,1,2,7,1,3,3,6,3,3,2,5,5,2,2,1,3,5,3,2,3,1,3,3,2,5,5
2,0,2,13,16,1,9,81,1,1,1,4,3,2,3,2,4,5,2,5,5,3,5,6,3,5,3,5,3,3,6,5,5,6,5,3,3,5,4,6,5,5,5,2,5,6,6,6,3,5,4,6,6,5,5,5,6,5,5,1,5,6,5,5,6,5,2
1,4,1,40,40,2,3,85,1,1,1,3,4,1,3,2,4,2,2,2,2,2,5,5,5,2,3,6,5,6,6,2,3,6,2,2,6,5,5,6,3,4,5,5,2,5,3,6,6,3,2,6,6,5,5,2,5,6,2,5,3,3,5,5,2,6,5
5,2,1,52,80,1,3,76,1,1,1,5,1,1,30,4,2,5,3,3,2,5,7,6,5,6,1,5,1,5,5,6,2,7,1,1,3,3,2,5,2,1,7,1,6,6,6,5,5,2,1,6,6,5,1,6,2,6,2,1,3,7,6,5,2,7,6
1,0,1,38,50,1,12,50,2,1,1,5,4,1,30,4,2,4,7,7,2,3,1,5,6,2,2,6,5,5,2,6,3,2,6,2,5,3,3,2,6,4,5,6,2,2,6,4,3,5,4,4,6,2,2,4,5,5,5,6,3,5,6,5,6,5,5
4,5,2,4.5,6,2,8,52,2,1,1,4,2,1,1,2,2,3,1,1,7,7,2,1,4,1,4,7,4,1,4,1,2,4,5,1,4,1,4,1,4,4,6,4,1,4,1,7,4,4,1,4,7,5,5,1,4,4,5,1,7,7,1,4,4,7,1
3,6,1,37,37,2,6,83,1,1,1,1,4,2,20,4,2,3,3,3,1,1,7,4,3,3,2,5,6,4,7,3,3,5,3,1,3,3,3,2,1,2,2,6,5,7,4,1,5,2,4,6,4,1,2,2,1,2,1,1,2,4,1,2,6,5,4
0,9,1,40,45,2,8,83,2,1,1,4,3,1,3,2,2,1,6,6,1,2,5,6,5,5,5,5,7,5,6,2,2,5,1,1,4,3,2,5,3,2,5,6,5,7,1,3,6,2,5,5,4,1,1,1,1,5,1,4,1,3,4,1,1,5,5
2,9,1,40,45,1,11,78,2,1,1,5,3,1,2,2,2,6,7,6,3,6,2,1,2,4,5,6,2,5,1,1,5,2,5,1,6,6,3,5,4,1,4,7,2,4,7,1,4,1,1,4,1,7,7,1,6,1,4,4,1,5,2,1,6,6,2
2,11,1,35,40,2,9,81,1,1,1,4,2,1,10,2,1,3,3,6,4,4,6,2,5,4,4,4,6,2,3,4,4,5,3,2,5,5,3,5,4,4,5,5,6,5,5,2,4,4,3,4,4,6,5,4,4,4,3,3,3,3,3,4,5,5,4
2,0,1,35,40,1,12,82,1,1,1,4,1,1,8,2,1,6,4,2,5,3,1,4,3,2,6,6,2,1,1,4,4,3,6,1,2,2,1,6,4,6,7,3,5,3,7,3,5,4,5,6,4,7,6,7,7,3,6,1,5,6,2,6,4,6,2
2,3,1,40,50,1,8,79,2,1,1,5,1,1,16,2,1,4,7,7,5,6,3,1,5,5,4,6,5,7,5,2,3,5,2,2,2,6,3,7,3,4,3,2,5,4,2,2,6,2,2,6,5,5,5,3,5,5,5,3,3,3,6,4,3,7,6
0,7,1,39.5,39.5,1,7,69,2,1,1,4,4,1,12,2,2,2,7,7,2,1,4,1,2,5,1,5,2,5,5,4,1,3,5,1,6,5,2,3,1,1,5,1,6,6,6,1,6,2,4,3,3,5,6,2,6,3,2,1,2,6,5,3,3,6,7
3,2,2,20,20,2,1,85,2,1,1,4,4,1,3,4,2,4,3,6,2,6,2,3,5,6,5,6,2,5,6,3,4,3,5,2,1,3,6,4,3,6,3,3,1,4,1,5,3,2,2,5,5,2,2,3,6,5,4,3,2,5,7,4,5,5,2
0,2,2,14,14,2,2,88,2,1,1,4,5,1,1,5,4,4,4,7,6,7,2,1,5,4,6,2,5,3,4,1,3,5,4,1,1,3,4,1,4,3,3,4,1,2,2,6,6,2,3,4,6,4,4,1,4,5,3,3,2,4,2,1,5,7,1
20,0,1,22,36,2,2,51,1,2,2,5,3,1,1,2,1,3,7,7,5,5,1,1,1,4,4,4,7,7,4,1,5,1,1,1,1,7,7,1,3,3,1,4,6,1,1,7,4,1,1,4,7,1,7,4,4,1,5,2,1,2,1,2,2,7,1
1,6,1,40,40,2,4,83,1,1,1,5,2,1,5,3,2,5,3,3,6,5,2,5,4,3,2,6,2,4,5,5,3,2,3,1,3,4,1,6,3,3,3,4,3,4,4,2,4,3,4,4,5,4,4,5,3,5,4,5,4,6,2,6,6,6,4
35,7,1,35,43,1,2,48,1,2,1,4,4,1,8,2,2,5,7,7,7,7,5,1,5,7,7,7,5,7,7,5,3,3,6,5,7,7,7,7,5,4,6,7,4,6,2,5,6,6,5,7,4,6,6,6,6,5,6,5,7,5,6,5,5,6,6
7,0,1,40,44,1,4,54,2,1,2,4,3,1,10,5,2,4,7,6,4,3,4,1,5,7,3,1,6,6,6,4,5,3,6,1,1,3,4,5,4,4,6,1,6,6,3,6,6,3,6,6,5,1,3,6,6,5,1,3,6,3,4,4,3,5,5
3,2,1,32,32,2,1,61,1,2,2,4,3,1,6,5,2,4,6,6,4,4,1,4,2,6,4,4,4,6,5,2,4,2,2,2,2,4,2,1,4,3,4,2,6,4,2,2,6,5,6,4,4,5,3,5,4,2,4,4,3,4,2,4,4,4,4
17,1,1,22,22,1,6,64,2,2,1,5,4,1,1,3,2,5,4,6,7,4,1,6,6,7,5,4,2,7,2,6,4,6,6,4,7,2,6,3,4,4,6,2,6,6,4,7,7,4,2,4,6,4,7,6,3,4,5,7,2,6,6,6,4,5,5
5,0,1,22,40,1,3,60,2,2,1,5,3,1,4,3,2,5,1,2,7,5,3,5,5,3,5,3,2,2,6,6,3,3,5,2,5,6,6,4,4,4,4,4,2,3,3,6,6,4,3,3,6,4,4,5,3,4,3,4,6,6,3,5,6,6,4
14,0,2,30,32,1,10,48,1,1,1,5,4,2,0,4,1,2,1,1,1,3,4,1,2,1,4,6,1,1,6,6,4,7,4,1,6,6,4,6,4,2,6,1,4,4,5,1,6,4,4,3,1,6,6,4,2,6,1,1,1,7,6,2,7,7,4
1,0,1,30,30,2,3,71,1,1,1,5,1,1,2,3,2,3,4,3,6,6,5,6,6,5,4,6,6,3,6,3,4,5,5,3,3,3,5,6,3,4,2,5,5,6,6,6,6,6,3,6,6,6,4,5,5,6,4,3,4,6,6,4,6,6,7
6,0,1,40,50,1,5,68,2,2,2,5,6,1,4,2,1,5,4,5,6,4,3,5,5,5,4,6,3,4,6,6,4,4,4,5,3,5,3,6,3,4,3,4,4,5,6,6,6,4,3,6,6,4,5,5,4,5,4,2,4,6,4,3,3,6,5
2,6,1,48,51,2,1,81,2,1,1,3,4,1,25,3,2,2,2,2,1,3,4,6,2,2,4,2,6,3,6,1,2,3,3,1,5,3,6,7,3,3,2,3,4,5,3,3,5,4,4,5,4,1,2,2,1,2,2,1,3,1,3,2,3,2,5
0,2,2,40,50,2,6,80,1,1,1,4,2,1,4,3,2,3,3,5,7,1,3,2,3,1,1,3,3,6,2,4,1,5,4,4,4,6,4,4,1,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,1
3,4,1,30,30,2,4,82,1,1,1,5,5,1,1,3,2,5,2,2,5,6,2,6,4,2,6,2,4,3,5,2,4,4,3,4,4,4,4,6,4,4,5,4,3,3,3,4,4,4,2,4,4,3,4,4,3,4,4,4,4,4,3,4,3,5,7
2,0,1,40,50,2,10,80,1,1,1,4,3,1,16,3,2,4,1,2,1,1,2,2,2,3,4,4,5,4,5,6,1,5,2,2,2,6,2,6,2,1,3,6,2,5,2,5,6,1,6,6,6,3,6,6,6,3,5,2,5,1,5,2,3,7,7
1,2,2,20,10,2,6,82,1,1,1,4,3,2,2,3,2,3,3,3,3,3,3,4,4,4,4,2,2,2,2,2,5,5,5,5,5,2,2,2,2,2,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,2,2,2,2,2,5,5,5,5,5
0,9,1,35,40,2,8,83,2,1,1,4,2,1,3,2,2,2,4,6,2,3,1,3,5,3,4,5,5,4,5,2,2,2,1,1,5,3,5,6,3,2,5,7,4,5,2,3,5,3,2,5,4,2,2,1,1,5,2,2,2,1,1,2,3,6,6
2,5,1,45,60,2,5,83,2,1,1,5,4,1,1,3,1,1,2,5,6,4,1,2,5,6,4,7,5,6,3,2,1,5,4,7,5,2,3,2,1,4,5,6,3,2,1,4,4,1,1,2,2,3,3,5,5,5,6,6,7,7,4,4,1,1,1
11,3,2,30,30,2,3,50,2,1,1,5,3,1,14,3,2,5,7,7,2,4,2,4,6,6,4,3,1,6,3,7,7,2,6,2,6,6,1,4,4,6,6,2,6,5,5,1,6,2,6,5,2,7,6,6,5,6,5,3,2,6,4,5,6,6,3
7,9,1,36,40,1,7,75,1,1,1,5,4,1,28,2,2,3,5,5,7,7,4,5,5,6,7,6,5,5,7,2,6,6,2,1,6,2,6,4,3,2,2,4,6,6,6,6,6,4,2,6,6,5,5,2,1,4,2,1,7,5,4,3,6,6,6
4,9,1,35,40,1,1,42,2,1,1,3,6,1,25,2,2,7,7,7,7,7,2,1,6,4,7,4,1,7,1,7,6,3,6,6,1,4,1,6,6,6,7,1,7,3,5,1,3,7,5,1,1,7,7,5,7,1,6,7,7,7,4,6,7,7,1
3,3,1,35,55,1,4,76,1,1,1,5,2,1,16,3,2,2,5,5,7,4,6,7,7,3,2,6,4,5,7,5,3,7,6,6,2,6,1,5,6,5,2,7,7,7,5,4,6,2,2,6,7,1,1,6,1,5,6,4,7,6,7,4,2,7,5
7,2,1,37.5,58,1,10,72,2,2,1,5,4,2,3,5,2,5,2,3,7,5,7,5,5,3,6,3,2,2,7,5,5,6,5,4,4,3,2,5,4,6,6,3,6,7,3,5,6,5,4,3,5,6,6,6,2,4,5,1,6,6,5,4,6,6,6
10,0,2,28,32,2,4,74,2,2,1,5,4,1,5,4,2,5,6,7,7,7,6,1,6,5,5,7,1,1,4,7,4,5,7,6,7,5,1,7,3,5,5,1,6,4,4,1,5,4,5,4,1,4,3,5,5,5,5,1,7,6,7,4,7,7,6
1,4,1,40,30,1,5,80,2,1,1,2,1,1,22,1,1,5,6,7,3,2,1,6,5,4,5,6,6,1,7,3,6,1,5,1,6,3,2,5,2,3,4,7,6,1,1,5,4,2,3,3,6,7,7,2,6,2,3,2,2,3,3,6,4,7,3
2,10,1,37.5,40,2,10,78,2,1,1,4,1,1,3,2,2,4,2,6,2,4,1,3,6,3,4,7,1,1,1,5,3,1,6,3,5,4,3,3,3,2,1,2,3,3,6,3,6,2,2,6,2,7,7,3,6,5,4,6,3,6,2,3,4,7,5
6,2,1,40,55,1,3,76,2,1,1,5,4,1,24,4,2,5,1,4,4,7,7,1,6,5,3,7,5,1,7,7,4,6,7,2,6,6,1,3,5,7,6,1,1,7,4,7,5,5,4,7,6,2,2,7,5,4,6,3,7,7,6,4,5,5,7
6,2,1,45,50,2,12,78,2,1,1,4,2,1,12,3,2,1,6,6,2,6,5,6,6,6,5,7,5,6,7,3,6,5,5,1,5,6,5,7,3,3,3,5,5,7,3,3,7,3,5,7,6,5,5,2,1,6,3,6,5,6,3,2,5,7,2
0,2.5,1,37.5,37.5,2,5,54,2,1,1,4,4,1,4,3,2,6,6,6,6,7,1,5,6,5,7,5,1,7,2,4,7,1,4,1,3,6,5,1,4,7,7,6,5,2,3,1,6,5,4,5,1,5,6,5,6,3,5,1,7,6,3,4,7,7,1
0,1,1,30,37.5,2,5,56,2,2,1,5,1,1,5,3,2,5,6,4,2,3,3,3,6,6,3,6,2,5,2,4,3,2,5,2,4,5,2,2,4,5,5,5,4,5,4,3,6,3,3,4,3,4,4,4,1,4,5,1,2,5,2,3,3,7,2
0,2,1,37,50,2,12,69,2,2,1,4,1,1,14,2,2,5,2,2,3,2,6,4,3,2,3,3,7,2,4,2,2,6,4,1,3,5,5,2,3,4,1,7,2,3,3,3,3,3,3,4,3,2,3,3,2,3,4,5,3,4,7,2,1,5,4
6,0,1,35,50,1,2,57,2,1,1,4,2,1,16,2,2,5,5,5,6,6,5,2,3,5,6,5,6,5,5,4,5,5,4,4,4,5,3,5,5,3,5,4,4,6,5,2,5,5,5,5,3,5,5,3,3,5,5,2,6,5,5,3,5,5,5
0,2,1,37.5,37.5,1,4,67,2,2,1,4,1,1,23,3,2,5,6,5,4,6,4,5,6,5,5,5,2,6,2,6,6,6,5,2,2,4,2,2,3,4,5,2,3,5,4,4,5,4,5,5,5,6,6,6,6,5,6,3,3,6,5,5,5,6,4
0,8,1,37.5,39,1,1,69,2,1,1,5,2,1,35,3,2,5,2,5,7,6,5,5,6,4,4,6,3,2,3,6,5,5,4,5,3,6,3,4,6,5,5,4,2,6,4,3,5,6,5,6,6,6,6,6,6,5,6,2,7,6,6,5,5,6,5
0,5,1,37.5,40,2,2,67,2,2,1,5,4,1,3,2,2,5,2,3,7,3,2,3,5,5,5,4,1,2,3,7,3,3,5,3,3,6,1,5,3,4,7,4,2,6,3,1,5,6,7,5,2,7,7,7,7,5,6,2,7,7,2,5,2,5,4
8,2,1,35,35,2,6,58,2,2,1,4,3,1,10,3,2,6,5,5,7,7,3,5,5,7,7,5,2,6,5,7,6,2,5,4,2,2,2,2,5,4,4,1,7,4,4,3,5,5,5,5,3,6,6,5,4,4,5,3,7,4,1,3,5,6,6
8,0,1,35,60,1,12,46,2,1,1,5,2,1,14,2,2,5,6,6,4,6,5,5,6,5,5,6,2,2,5,7,5,4,5,1,6,5,6,5,5,3,6,3,3,5,5,1,6,5,3,5,2,7,7,7,5,5,5,1,5,7,2,3,7,7,2
1,3,2,25,25,2,8,46,2,1,1,4,4,2,14,1,2,6,7,2,5,5,2,4,7,2,5,5,7,4,5,1,5,2,6,6,6,2,4,3,5,5,4,6,2,2,5,5,5,5,2,5,5,3,3,1,6,5,6,5,5,1,1,5,6,6,1
4,2,1,40,40,1,9,77,1,1,1,4,5,2,0,4,2,7,1,7,7,7,1,5,5,7,7,1,1,7,7,4,5,1,5,1,1,3,3,2,5,7,2,1,2,5,7,7,7,3,1,6,7,1,7,5,4,4,5,7,4,5,1,4,7,7,6
0,2,1,37.5,37.5,2,5,82,2,1,1,3,2,1,15,2,2,2,3,5,1,5,7,1,3,4,6,5,7,5,3,1,5,3,1,2,7,2,7,3,3,1,1,7,3,2,1,7,3,1,1,3,6,1,1,1,1,1,3,1,1,1,4,1,1,6,2
1,0,2,40,50,1,8,83,2,1,1,4,4,2,10,1,1,7,6,5,1,1,5,7,6,3,1,6,3,2,5,6,1,4,6,5,7,6,1,6,2,5,7,3,1,5,5,3,5,2,6,6,2,5,6,7,6,5,6,1,1,6,2,5,6,6,5
15,0,1,40,-1,2,7,60,2,2,1,4,6,2,0,3,1,3,4,4,3,2,4,4,4,4,4,5,4,3,5,4,1,6,3,3,7,5,4,5,2,5,4,2,5,5,2,3,5,3,5,5,3,5,4,4,3,3,4,1,2,4,3,4,4,5,3
0,4,2,19,19,1,7,83,2,1,1,4,4,2,0,3,2,7,3,5,2,6,4,1,7,3,6,5,2,3,5,4,7,2,5,2,2,3,1,2,5,5,6,7,3,1,6,5,6,5,3,5,5,3,3,4,6,5,3,3,3,4,-1,5,3,7,5
7,3,1,37.5,37.5,1,10,62,2,1,1,5,2,2,2,3,2,2,6,6,6,6,5,2,5,6,7,4,5,6,6,6,6,4,4,2,4,5,5,5,5,4,2,2,6,5,4,2,2,6,5,3,4,5,5,5,5,5,4,3,5,5,4,3,5,5,4
0,8,2,37.5,37.5,1,1,83,1,1,1,4,4,2,5,4,2,4,3,1,6,5,5,1,3,2,5,5,4,3,1,2,5,6,5,6,5,6,3,5,4,3,3,4,2,6,5,5,6,6,2,5,2,3,3,2,3,2,5,4,6,5,6,2,3,5,4
0,4,1,37.5,37.5,2,9,80,1,1,1,5,2,2,4,1,2,7,5,6,6,1,6,4,7,7,4,1,4,6,5,5,2,5,3,4,4,2,4,4,3,5,6,5,4,4,5,2,2,5,5,4,5,2,2,5,5,4,6,4,5,5,1,6,5,6,3
0,4,1,36.2,-1,2,5,83,1,1,1,6,3,2,1,4,2,4,5,5,6,6,1,4,6,5,6,4,1,5,1,6,6,1,4,4,2,-1,-1,-1,-1,-1,3,4,4,3,5,2,5,4,5,6,2,6,6,6,4,6,5,4,4,6,1,1,3,4,4
3,6,2,24,-1,2,-1,-1,2,1,1,6,3,2,-1,3,2,3,1,5,3,2,2,1,1,1,2,4,3,1,1,1,3,2,4,1,1,1,1,6,1,2,7,7,4,6,6,2,5,1,1,7,6,3,1,1,7,7,5,4,2,4,6,3,4,6,3
0,3,1,-1,-1,2,5,83,2,1,1,4,4,2,1,5,2,5,1,6,7,6,4,1,6,6,6,3,7,6,5,2,6,3,5,1,3,3,3,1,4,4,5,7,6,4,2,2,6,4,4,4,2,2,2,4,2,2,2,6,2,4,4,3,3,2,6
0,4,2,37.5,37.5,2,4,83,2,1,1,4,4,2,0,4,2,6,5,3,6,1,2,5,6,3,1,3,3,5,6,6,6,2,4,1,6,6,3,2,4,5,2,6,5,7,5,5,6,2,2,6,5,2,6,5,5,6,5,2,2,-1,3,6,6,3,6
4,3,1,40,40,2,10,80,2,1,1,5,3,1,1,4,2,5,4,6,6,4,3,5,4,4,4,5,2,4,4,5,3,5,4,3,6,6,3,6,4,4,5,2,4,5,6,4,7,4,4,5,5,5,5,5,6,4,4,5,4,5,4,6,6,7,5
1,5,2,23,23,2,12,82,2,1,1,4,3,2,1,2,2,4,4,5,5,4,3,4,4,5,3,5,3,4,3,4,4,3,3,2,5,5,2,6,4,3,4,6,4,3,3,4,6,3,3,5,5,4,3,5,4,3,4,3,4,4,3,4,6,7,4
2,2,2,20,20,1,5,78,1,1,1,4,4,2,1,4,2,4,5,5,6,4,4,4,5,4,3,4,2,4,4,4,3,4,3,2,6,5,3,5,5,4,6,2,5,4,5,6,2,5,4,5,5,4,5,4,6,3,5,4,4,5,3,6,6,6,4
3,1,1,38,38,2,3,76,2,1,1,5,2,1,3,6,2,5,4,6,7,7,1,2,5,6,7,6,3,5,6,6,6,2,7,7,2,1,1,7,7,7,6,1,7,4,6,6,4,5,6,3,6,4,6,5,7,4,6,5,5,6,5,5,4,6,4
0,10,2,22,22,1,8,80,1,1,1,4,1,1,4,2,2,3,4,5,6,7,5,4,6,5,7,4,5,4,6,5,4,5,6,7,5,4,5,6,7,5,5,7,4,6,5,7,6,7,6,7,4,5,4,5,4,5,6,5,6,5,6,6,6,6,6
0,11,1,38,38,1,7,76,1,1,1,2,3,2,5,4,2,4,5,6,5,6,5,4,5,6,5,5,4,5,3,5,6,4,5,4,5,6,4,5,6,5,5,5,6,3,5,5,6,7,6,4,5,4,5,4,6,5,5,4,5,4,4,5,4,5,6
5,3,2,20,20,1,11,81,1,1,1,4,3,1,4,3,2,5,5,6,5,6,3,5,6,5,7,6,4,5,4,5,4,5,5,4,5,5,5,5,5,5,5,3,6,4,5,7,6,5,5,4,5,4,5,5,6,4,4,3,6,4,5,6,5,7,6
4,6,1,38,38,2,3,80,2,1,1,4,2,2,3,3,2,4,4,5,6,7,4,5,6,4,6,4,3,5,3,6,5,4,4,4,4,5,4,5,6,4,6,5,7,3,6,6,5,6,7,5,6,5,6,6,5,4,5,5,6,5,5,5,7,6,5
3,7,1,40,40,1,5,81,1,1,1,3,1,1,2,2,2,3,4,6,7,4,3,2,5,6,5,5,5,4,5,4,6,3,6,3,3,2,3,6,7,3,5,6,5,5,5,5,3,7,4,7,6,6,7,5,7,5,6,6,5,6,6,4,4,5,5
2,9,2,22,22,2,5,83,1,1,1,4,1,2,1,2,2,4,5,5,4,6,6,4,4,5,4,6,6,6,6,5,6,6,5,5,2,5,2,4,4,6,5,7,4,6,7,4,7,6,3,7,6,6,4,6,4,3,6,7,5,6,4,5,5,7,5
2,2,2,15,-1,1,7,45,1,1,1,3,6,1,10,2,2,2,3,3,2,5,2,2,5,2,5,3,5,3,6,3,4,3,4,3,3,2,6,5,4,5,2,2,4,6,2,2,5,5,2,5,2,2,2,2,6,5,5,2,2,2,2,2,4,4,6
5,3,1,37.5,40,2,2,49,2,2,1,6,4,1,3,3,2,3,6,7,5,6,2,1,4,7,6,6,6,7,2,2,6,2,4,4,7,4,4,2,2,1,2,1,7,7,1,2,6,2,2,4,6,5,5,4,2,5,2,1,1,2,5,4,4,6,6
12,0,1,35,45,1,6,51,1,1,1,6,4,1,0,3,2,2,6,7,3,5,7,2,5,7,6,7,7,6,6,2,6,7,3,3,2,3,6,2,2,3,3,1,6,7,5,6,6,3,2,6,6,7,7,1,6,6,5,3,5,6,6,3,6,6,6
4,2,2,18,24,1,2,74,2,2,1,6,4,2,0,5,2,3,7,7,6,6,5,3,6,7,6,7,3,6,2,6,6,3,7,4,5,7,6,7,5,4,3,1,7,7,5,6,7,4,4,7,5,3,3,5,4,5,6,3,3,7,3,3,4,7,6
0,8,1,40,45,1,6,80,2,1,1,4,4,1,2,2,2,5,1,1,5,7,1,7,6,1,6,4,1,1,6,6,6,1,7,5,2,5,1,6,7,7,6,4,1,3,6,7,6,5,2,6,6,7,7,1,6,5,5,2,3,4,1,5,1,7,4
0,10,2,24,34,2,4,52,2,2,2,6,3,2,5,4,2,1,6,6,4,5,5,3,2,7,5,6,5,6,7,4,3,4,2,2,3,6,5,2,4,1,5,3,7,6,4,3,5,4,1,6,3,4,4,3,3,5,3,1,3,4,5,3,4,3,6
0,3,2,6,6,2,9,80,2,1,1,4,2,1,3,3,2,2,1,2,2,4,1,1,5,1,4,3,5,1,5,1,5,2,2,1,1,4,7,3,4,2,2,5,1,1,3,2,4,2,1,4,2,3,3,1,6,4,2,1,2,1,2,3,1,6,4
1,0,2,8,12,2,12,82,2,1,1,5,2,1,4,2,2,5,2,6,6,6,1,4,6,6,6,7,2,1,5,5,6,2,6,6,2,6,6,7,4,5,3,2,3,5,6,3,7,5,3,6,4,6,6,4,3,6,7,4,5,7,2,2,5,7,5
3,10,2,10,30,2,9,83,1,1,1,4,5,2,0,1,2,2,3,3,1,7,3,2,4,3,7,5,5,4,5,3,6,5,3,1,3,4,3,5,3,2,3,6,4,6,2,5,5,2,5,5,5,2,2,2,4,5,2,2,2,4,3,2,2,6,6
6,2,1,48,60,1,10,73,2,2,1,4,2,2,10,2,2,5,6,6,4,4,3,3,5,6,4,6,4,5,2,5,4,5,5,5,4,5,3,3,4,5,5,2,5,4,5,4,5,4,5,5,4,5,5,5,4,4,5,5,4,4,5,4,5,6,6
1,1,1,45,50,2,8,80,1,1,1,4,3,1,6,3,2,5,2,4,5,5,2,7,6,2,7,5,1,2,4,5,6,1,5,3,2,5,2,3,5,6,6,1,1,1,5,5,5,6,6,5,5,6,6,6,6,5,6,6,6,6,1,6,6,6,2
7,11,1,45,45,2,12,79,2,1,1,2,1,2,5,1,2,5,2,4,5,5,1,5,5,3,5,6,4,3,6,3,4,1,5,3,3,4,4,5,5,4,4,1,3,6,4,5,5,5,4,6,6,5,5,3,6,6,4,3,5,4,2,4,4,6,4
25,2,1,50,50,1,7,46,2,2,1,4,5,2,15,3,2,6,1,1,4,5,1,1,6,1,5,6,1,1,2,5,5,1,6,6,5,6,2,3,5,5,6,1,1,4,5,6,6,5,4,6,6,6,6,5,6,6,6,6,5,6,1,6,6,5,3
0,1,1,42,42,2,11,1982,2,1,2,3,6,1,3,3,1,2,1,1,3,2,3,1,2,1,1,6,7,2,4,1,1,5,1,1,7,4,6,7,1,1,1,7,1,5,2,5,6,1,1,6,6,2,2,1,1,6,2,1,1,1,4,1,1,5,7
7,4,1,40,55,1,4,1971,2,2,1,5,2,2,0,2,2,3,2,2,5,5,6,6,4,4,5,7,4,2,6,6,6,7,4,4,5,6,6,5,6,3,4,6,4,7,3,4,5,5,6,6,4,7,6,6,2,4,4,4,3,5,5,4,6,7,6
5,6,1,44,86,1,10,1976,2,1,2,2,5,1,2,4,2,6,2,4,3,4,2,6,5,4,3,6,1,5,6,7,3,2,3,4,2,4,2,4,6,5,6,1,2,3,6,6,6,6,6,6,6,6,6,6,6,5,5,4,5,6,4,5,6,6,5
4,2,1,0,36,1,6,1979,1,1,1,5,1,2,1,3,1,2,7,7,7,1,4,3,4,7,2,6,5,6,4,6,1,2,1,1,3,4,3,3,3,2,3,1,6,7,1,6,5,5,5,5,5,4,3,6,1,5,1,1,5,7,6,2,6,6,7
