col,p_h,sulphates,volatile_acidity,residual_sugar,citric_acid,alcohol,quality
white,3.31,0.58,0.42,12.1,0.39,9.7,5
white,3.24,0.32,0.33,6.1,0.28,12.2,6
white,3.11,0.57,0.33,7.7,0.31,12.3,5
white,3.24,0.32,0.33,6.1,0.28,12.2,6
white,3.42,0.57,0.15,1.4,0.3,11.4,7
white,3.2,0.7,0.32,7.7,0.45,12.7,7
white,3.31,0.58,0.42,12.1,0.39,9.7,5
white,3.13,0.29,0.25,6.8,0.29,10.8,6
white,3.08,0.29,0.27,9.2,0.3,11,6
white,3.18,0.48,0.27,8.3,0.45,9.5,5
white,3.2,0.49,0.25,17.4,0.27,10.1,6
white,3.46,0.4,0.19,2.7,0.31,13.2,7
white,3.02,0.34,0.29,12.8,0.48,8.8,5
white,3.18,0.48,0.34,8.2,0.44,9.5,5
white,3.18,0.48,0.27,8.1,0.52,9.5,5
white,3.16,0.47,0.26,8.2,0.52,9.5,6
white,3.18,0.48,0.27,8.3,0.45,9.5,5
white,3.18,0.47,0.26,8,0.5,9.5,5
white,3.03,0.58,0.25,11.8,0.3,10.4,6
white,3.14,0.55,0.32,12,0.26,9.9,6
white,3.22,0.48,0.24,1.7,0.45,10,5
white,3.2,0.49,0.25,17.4,0.27,10.1,6
white,3.17,0.39,0.13,13.9,0.29,9.4,6
white,3.03,0.47,0.39,10.7,0.21,9.3,5
white,3.05,0.52,0.21,2,0.39,10.9,5
white,3.2,0.57,0.3,2.2,0.28,11.4,5
white,2.99,0.73,0.2,1.3,0.3,10.3,5
white,3.02,0.51,0.18,1.1,0.3,11,6
white,3.05,0.52,0.21,2,0.39,10.9,5
white,2.99,0.4,0.17,6.4,0.34,10.8,6
white,2.99,0.73,0.2,1.3,0.3,10.3,5
white,3.02,0.51,0.18,1.1,0.3,11,6
white,3.03,0.47,0.39,10.7,0.21,9.3,5
white,2.96,0.59,0.21,6.4,0.62,10.2,5
white,2.96,0.59,0.21,6.3,0.62,10.2,6
white,2.99,0.4,0.17,6.4,0.34,10.8,6
white,3.24,0.52,0.26,15.1,0.34,10.5,3
white,3.13,0.52,0.28,2,0.38,11.1,5
white,3.05,0.52,0.21,2,0.39,10.9,5
white,3.2,0.57,0.3,2.2,0.28,11.4,5
white,3.22,0.49,0.34,12.1,0.28,10.3,5
white,3.28,0.33,0.43,8.8,0.32,12.9,7
white,3.12,0.59,0.41,8.8,0.3,9.9,5
white,3.24,0.44,0.4,5.1,0.24,11.3,6
white,3.38,0.4,0.35,6.8,0.26,11.5,6
white,3.38,0.4,0.35,6.8,0.26,11.5,6
white,3,0.38,0.3,3.7,0.2,10.7,5
white,3.03,0.56,0.28,12.2,0.28,10.4,6
white,3.17,0.64,0.33,5.7,0.28,12.5,6
white,3.19,0.48,0.26,8.1,0.49,9.5,5
white,3.05,0.56,0.24,2.5,0.3,11.3,7
white,3.26,0.54,0.46,4,0.21,13,6
white,3.38,0.4,0.35,6.8,0.26,11.5,6
white,3.22,0.39,0.23,1,0.18,11.5,5
white,3.24,0.44,0.4,5.1,0.24,11.3,6
white,3.15,0.57,0.44,5.8,0.23,13.2,7
white,3.46,0.28,0.26,10.6,0.23,11.5,7
white,2.83,0.44,0.31,3.5,0.19,9.6,5
white,2.83,0.44,0.31,3.5,0.19,9.6,5
white,3.15,0.37,0.15,16.4,0.29,9.7,6
white,3.14,0.62,0.41,4.8,0.22,9.2,5
white,3.16,0.48,0.31,3.3,0.23,8.4,5
white,3,0.45,0.27,1.2,0.33,12.4,6
white,3,0.45,0.27,1.2,0.33,12.4,6
white,3.14,0.62,0.41,4.8,0.22,9.2,5
white,3.16,0.48,0.31,3.3,0.23,8.4,5
white,3.14,0.36,0.37,2.5,0.25,11.7,6
white,2.96,0.56,0.21,8.7,0.5,11,6
white,2.97,0.43,0.26,1.6,0.31,11.9,6
white,3.2,0.5,0.34,4,0.28,13.2,7
white,3.14,0.36,0.37,2.5,0.25,11.7,6
white,3.26,0.54,0.32,16.2,0.23,9.1,5
white,3.34,0.35,0.24,9,0.32,12.6,6
white,3.26,0.54,0.32,16.2,0.23,9.1,5
white,3.17,0.46,0.39,1.4,0.79,10.5,6
white,3.23,0.64,0.31,7,0.43,10.6,5
white,3.34,0.35,0.24,9,0.32,12.6,6
white,3.41,0.33,0.17,3.1,0.29,13.7,7
white,3.36,0.49,0.2,1.5,0.23,12,6
white,3.4,0.73,0.32,4.6,0.26,12.5,7
white,3.55,0.68,0.12,4.8,0.27,12.1,6
white,3.21,0.38,0.18,4.6,0.29,11.3,6
white,3.36,0.49,0.2,1.5,0.23,12,6
white,3.46,0.55,0.17,2.7,0.27,10.3,6
white,3.27,0.31,0.21,6.3,0.3,12.7,6
white,3.12,0.37,0.25,7.2,0.26,9.2,5
white,3.12,0.37,0.25,7.2,0.26,9.2,5
white,3.1,0.47,0.22,12.4,0.3,9.5,6
white,3.16,0.34,0.27,6.6,0.19,10.1,6
white,3.16,0.34,0.27,6.6,0.19,10.1,6
white,3.25,0.53,0.39,4,0.22,13,7
white,3.24,0.56,0.31,4.8,0.38,13.1,6
white,3.1,0.55,0.23,1.3,0.32,11,6
white,3.12,0.37,0.25,7.2,0.26,9.2,5
white,3.08,0.36,0.22,11.1,0.25,9.4,6
white,3.1,0.47,0.22,12.4,0.3,9.5,6
white,3.16,0.4,0.23,9.8,0.27,10.2,6
white,3.16,0.34,0.27,6.6,0.19,10.1,6
white,3.06,0.49,0.36,13.3,0.54,8.6,4
white,2.91,0.51,0.37,11.7,0.51,9,5
white,3.13,0.5,0.26,8,0.51,9.6,5
white,3.29,0.44,0.22,1.6,0.27,9.9,7
white,3.2,0.38,0.22,16.55,0.28,10.5,5
white,3.15,0.5,0.28,1.5,0.31,11.4,5
white,3.18,0.49,0.35,10.2,0.31,9.4,5
white,3.12,0.28,0.73,6.6,0.2,11.1,4
white,3.1,0.45,0.28,17.8,0.24,8.9,6
white,3.1,0.45,0.28,17.8,0.24,8.9,6
white,3.15,0.52,0.2,1.5,0.37,10.8,5
white,3.06,0.55,0.33,7.4,0.31,12.2,6
white,3.1,0.45,0.28,17.8,0.24,8.9,6
white,3.13,0.63,0.24,2,0.36,12.5,6
white,3.06,0.55,0.33,7.4,0.31,12.2,6
white,3.13,0.63,0.24,2,0.36,12.5,6
white,3.1,0.45,0.28,17.8,0.24,8.9,6
white,3.16,0.37,0.27,12.1,0.26,10.8,6
white,2.99,0.31,0.38,8.2,0.26,11.4,6
white,3.15,0.52,0.2,1.5,0.37,10.8,5
white,3.18,0.39,0.21,8.7,0.3,10.6,5
white,3.01,0.39,0.34,3.5,0.1,9.2,5
white,3.24,0.46,0.435,6.4,0.16,12.2,6
white,3.26,0.45,0.25,2.1,0.33,12.3,6
white,3.23,0.56,0.26,7.7,0.29,10.4,6
white,2.99,0.57,0.24,12.3,0.3,10.4,6
white,3.07,0.55,0.23,1.3,0.34,11,7
white,3.18,0.39,0.21,8.7,0.3,10.6,5
white,3.01,0.39,0.34,3.5,0.1,9.2,5
white,3.32,0.36,0.65,1.1,0.12,13.5,4
white,2.95,0.64,0.22,2.8,0.38,11.4,6
white,3.1,0.38,0.27,3.5,0.26,11.5,6
white,3.21,0.83,0.455,1.9,0.18,14,7
white,3.25,0.63,0.33,3.8,0.3,12.5,7
white,3.25,0.63,0.33,3.8,0.3,12.5,7
white,3.09,0.36,0.31,2.4,0.3,12.8,7
white,3.23,0.43,0.39,4.8,0.24,11.2,7
white,3.23,0.43,0.39,4.8,0.24,11.2,7
white,3.17,0.27,0.37,6.2,0.3,13.6,6
white,2.93,0.42,0.23,1.3,0.82,9.2,6
white,3.25,0.63,0.33,3.8,0.3,12.5,7
white,3.17,0.48,0.25,1.5,0.32,11.1,6
white,3.23,0.43,0.39,4.8,0.24,11.2,7
white,3.21,0.83,0.455,1.9,0.18,14,7
white,3.17,0.27,0.37,6.2,0.3,13.6,6
white,3.18,0.52,0.28,7.9,0.51,9.4,5
white,3.12,0.4,0.35,1.6,0.28,14.2,7
white,3,0.4,0.31,1.4,0.28,13.2,6
white,3.04,0.53,0.25,2.6,0.37,11.2,6
white,3.14,0.57,0.36,14.8,0.34,10.2,5
white,3.09,0.36,0.31,2.4,0.3,12.8,7
white,2.95,0.39,0.31,0.9,0.3,10.1,5
white,2.95,0.39,0.31,0.9,0.3,10.1,5
white,2.83,0.31,0.22,1.2,0.33,10.3,5
white,3.19,0.33,0.14,9.9,0.29,9.9,6
white,3.15,0.31,0.22,3.9,0.31,11.5,5
white,3.18,0.56,0.32,15.6,0.47,9,5
white,3.18,0.56,0.32,15.6,0.47,9,5
white,3.03,0.41,0.28,1.5,0.26,12.1,6
white,3.14,0.41,0.3,1.6,0.28,13.3,6
white,3.22,0.6,0.22,7.8,0.28,11.5,8
white,2.96,0.52,0.31,5.6,0.21,11,4
white,3.28,0.53,0.27,1.3,0.3,10.7,6
white,3.08,0.56,0.46,16.7,0.2,9.4,5
white,3.44,0.61,0.23,7.95,0.25,10.3,6
white,3.17,0.42,0.36,6.7,0.36,9.3,5
white,2.88,0.6,0.18,1.1,0.38,12,6
white,3.21,0.6,0.27,6.3,0.32,11,6
white,3.16,0.5,0.4,8.9,0.37,9.3,5
white,3.24,0.4,0.345,1,0.34,10.1,5
white,3.18,0.47,0.23,1.5,0.39,11.1,6
white,2.99,0.58,0.2,6.6,0.15,9.9,6
white,3.22,0.6,0.27,6.2,0.32,11,6
white,3.21,0.6,0.27,6.3,0.32,11,6
white,3.32,0.42,0.3,2.1,0.33,12.5,6
white,3.31,0.44,0.3,2.2,0.32,12.7,7
white,3.32,0.45,0.14,5.4,0.3,9.3,5
white,3.16,0.5,0.4,8.9,0.37,9.3,5
white,3.24,0.4,0.345,1,0.34,10.1,5
white,3.14,0.51,0.33,17.9,0.2,8.8,5
white,2.88,0.47,0.16,2.6,0.3,11.2,6
white,3.13,0.54,0.22,1.3,0.3,10.8,7
white,3.14,0.51,0.33,17.9,0.2,8.8,5
white,2.88,0.47,0.16,2.6,0.3,11.2,6
white,3.24,0.46,0.24,2.3,0.18,10.3,5
white,3.11,0.48,0.31,4.3,0.36,12,5
white,3.26,0.41,0.185,7.1,0.19,9.5,6
white,3.26,0.41,0.185,7.1,0.19,9.5,6
white,3.14,0.54,0.43,11.9,0.24,9.8,6
white,2.91,0.51,0.39,11.7,0.46,9,5
white,3.17,0.53,0.58,5.8,0.27,13,7
white,3.39,0.44,0.34,3.8,0.32,11.8,7
white,2.97,0.52,0.35,12.4,0.48,8.8,5
white,3.1,0.55,0.38,6.5,0.23,11.2,4
white,3.26,0.41,0.185,7.1,0.19,9.5,6
white,3.16,0.54,0.27,7.6,0.51,9.4,4
white,3.16,0.51,0.29,7.9,0.52,9.5,6
white,3.03,0.49,0.17,2.8,0.3,10.4,6
white,3.08,0.49,0.18,10.6,0.31,9.8,7
white,3.03,0.49,0.17,2.8,0.3,10.4,6
white,3.06,0.56,0.37,1.5,0.67,10.3,6
white,3.16,0.54,0.27,7.6,0.51,9.4,4
white,3.16,0.51,0.29,7.9,0.52,9.5,6
white,3.19,0.81,0.24,1.7,0.26,11.9,7
white,3.15,0.65,0.32,7.6,0.29,12.8,7
white,3.09,0.38,0.27,7.5,0.25,13,6
white,3.26,0.59,0.29,1.7,0.53,10.4,7
white,3.25,0.59,0.29,1.7,0.52,10.4,6
white,3.21,0.4,0.22,12.1,0.25,10.7,5
white,3.05,0.76,0.22,4.5,0.27,10.7,7
white,3.19,0.81,0.24,1.7,0.26,11.9,7
white,3.19,0.42,0.23,8,0.25,10.4,6
white,3.15,0.65,0.32,7.6,0.29,12.8,7
white,3.2,0.37,0.11,8.6,0.27,9.9,6
white,3.2,0.37,0.11,8.6,0.27,9.9,6
white,3.16,0.71,0.23,14.6,0.41,9.4,6
white,3.3,0.43,0.2,1.6,0.17,11.4,6
white,3.2,0.37,0.11,8.6,0.27,9.9,6
white,3.16,0.71,0.23,14.6,0.41,9.4,6
white,2.99,0.39,0.2,1.1,0.41,9.2,5
white,2.9,0.57,0.19,3.7,0.32,10.5,7
white,3.25,0.54,0.28,8.9,0.34,11,7
white,3.25,0.54,0.28,8.9,0.34,11,7
white,2.9,0.72,0.37,4.7,0.31,12.1,5
white,3.25,0.54,0.28,8.9,0.34,11,7
white,3.22,0.39,0.26,3.1,0.29,12.8,7
white,3.01,0.98,0.24,5.8,0.49,10.5,6
white,3.01,0.98,0.24,5.8,0.49,10.5,6
white,3.01,0.98,0.24,5.8,0.49,10.5,6
white,3,0.4,0.25,1,0.57,9.5,5
white,3.07,0.45,0.25,15.8,0.48,9.2,6
white,3.07,0.72,0.14,1.5,0.35,11.1,6
white,3.06,0.5,0.38,5.2,0.26,12.3,7
white,3.07,0.72,0.14,1.5,0.35,11.1,6
white,3.04,0.58,0.15,2.5,0.32,12.6,6
white,3,0.4,0.25,1,0.57,9.5,5
white,3.07,0.45,0.25,15.8,0.48,9.2,6
white,3.2,0.57,0.22,5.9,0.32,10.8,6
white,3,0.6,0.21,3.1,0.29,11.3,6
white,3.22,0.39,0.26,3.1,0.29,12.8,7
white,3.01,0.98,0.24,5.8,0.49,10.5,6
white,3.08,0.56,0.46,11.5,0.24,9.8,6
white,2.98,0.61,0.18,18,0.48,8.5,6
white,3.16,0.5,0.32,4.8,0.12,9.3,5
white,3.2,0.52,0.4,8.5,0.24,9.2,5
white,3.21,0.51,0.23,1.6,0.24,11.4,6
white,2.98,0.61,0.18,18,0.48,8.5,6
white,3.16,0.5,0.32,4.8,0.12,9.3,5
white,3.06,0.46,0.37,5.9,0.12,8.4,4
white,3.04,0.4,0.23,1.1,0.42,9.2,5
white,3.2,0.52,0.4,8.5,0.24,9.2,5
white,3.18,0.79,0.19,13.1,0.37,10.4,6
white,3.27,0.56,0.28,4.1,0.27,11.6,6
white,3.25,0.6,0.32,2.9,0.45,12.4,6
white,3.18,0.79,0.19,13.1,0.37,10.4,6
white,3.09,0.54,0.26,1.1,0.26,9.3,5
white,3.2,0.46,0.25,1.5,0.27,12.2,6
white,3.22,0.46,0.28,7.75,0.3,11,6
white,3.11,0.38,0.19,1.15,0.38,11.4,5
white,3.06,0.41,0.29,1,0.57,9.5,5
white,3.07,0.53,0.27,17.8,0.22,9.2,5
white,3.13,0.62,0.26,5.7,0.38,11.1,6
white,3.07,0.53,0.27,17.8,0.22,9.2,5
white,3.24,0.58,0.2,7.4,0.22,11,6
white,3.14,0.48,0.33,1.4,0.22,9.9,5
white,3.14,0.46,0.34,1.4,0.22,9.9,5
white,3.06,0.41,0.29,1,0.57,9.5,5
white,3.35,0.47,1.1,4.4,0.16,12.4,4
white,3.21,0.5,0.24,1.6,0.29,9.4,5
white,3.23,0.52,0.24,7.9,0.22,9.3,5
white,2.9,0.43,0.16,15.5,0.27,8.7,7
white,2.9,0.43,0.16,15.5,0.27,8.7,7
white,2.9,0.43,0.16,15.5,0.27,8.7,7
white,2.9,0.43,0.16,15.5,0.27,8.7,7
white,2.94,0.43,0.17,17.55,0.28,9,7
white,3,0.63,0.19,13.5,0.35,10.7,6
white,3,0.63,0.19,13.5,0.35,10.7,6
white,3.02,0.58,0.16,1.3,0.36,11.3,6
white,2.9,0.43,0.16,15.5,0.27,8.7,7
white,2.96,0.38,0.3,11.6,0.27,11.7,6
white,3.23,0.52,0.24,7.9,0.22,9.3,5
white,2.9,0.43,0.16,15.5,0.27,8.7,7
white,2.94,0.43,0.17,17.55,0.28,9,7
white,2.96,0.38,0.3,11.6,0.27,11.7,6
white,3.23,0.51,0.43,13.15,0.18,10.7,5
white,3.05,0.54,0.17,1.9,0.36,11.4,6
white,3,0.63,0.19,13.5,0.35,10.7,6
white,3.02,0.58,0.16,1.3,0.36,11.3,6
white,3.19,0.42,0.41,6.1,0.01,10,5
white,3.19,0.42,0.41,6.1,0.01,10,5
white,3.15,0.49,0.36,1.9,0.32,11.2,6
white,3.07,0.41,0.17,1.9,0.21,9.7,5
white,3.42,0.42,0.28,1.6,0.21,12.5,5
white,3.27,0.78,0.5,11.3,0.26,12.9,8
white,3.16,0.36,0.44,8.4,0.27,11.8,6
white,3.16,0.72,0.38,8.3,0.28,10.6,5
white,3.16,0.36,0.44,8.4,0.27,11.8,6
white,3.19,0.37,0.24,12.2,0.28,10.7,6
white,3.21,0.51,0.28,8,0.27,9.9,5
white,2.96,0.46,0.26,1.3,0.32,12,6
white,3.15,0.82,0.16,12.7,0.38,10.4,7
white,3.19,0.39,0.36,1.3,0.16,8.5,5
white,3.13,0.38,0.35,10.5,0.19,9.9,4
white,3.08,0.45,0.25,12.5,0.26,9.4,6
white,3.13,0.46,0.37,9.6,0.26,10.4,5
white,3.3,0.59,0.25,1.5,0.21,11,6
white,3.3,0.57,0.23,1.5,0.21,11,6
white,3.19,0.38,0.265,7.8,0.28,10.4,6
white,3.1,0.5,0.25,10.8,0.27,9.8,6
white,3.08,0.45,0.25,12.5,0.26,9.4,6
white,3.23,0.53,0.23,8.6,0.28,10.6,6
white,3.28,0.44,0.3,1.2,0.32,10.1,5
white,3.06,0.3,0.33,14.5,0.24,11.5,8
white,3.06,0.45,0.26,3.7,0.29,11.4,6
white,3.03,0.38,0.2,1.1,0.4,9.2,6
white,3.12,0.38,0.21,1.1,0.42,9.7,6
white,3.07,0.46,0.25,3.8,0.27,11.3,6
white,3.15,0.49,0.27,4.6,0.24,9.6,6
white,2.86,0.46,0.24,10.2,0.3,8.9,6
white,3.26,0.36,0.14,7.9,0.28,10,6
white,3.18,0.4,0.5,2.4,0.2,9.2,6
white,3.08,0.41,0.41,10.7,0.27,9,6
white,3.09,0.58,0.25,4.9,0.28,12.8,7
white,3.08,0.41,0.41,10.7,0.27,9,6
white,3.08,0.55,0.25,1.1,0.35,9.5,5
white,3.26,0.36,0.14,7.9,0.28,10,6
white,3.22,0.38,0.21,5.6,0.34,11,5
white,3.18,0.4,0.5,2.4,0.2,9.2,6
white,3.08,0.38,0.29,14.2,0.23,10.6,6
white,3.23,0.42,0.37,9.5,0.23,10,5
white,3.23,0.42,0.37,9.5,0.23,10,5
white,3.31,0.38,0.31,4.1,0.28,11.7,7
white,3.12,0.36,0.45,4.7,0.27,12.5,7
white,3.07,0.47,0.3,1.4,0.45,11.1,7
white,3.16,0.62,0.23,0.9,0.56,9.7,5
white,3.04,0.38,0.3,20.3,0.26,12.3,6
white,3.18,0.38,0.28,3.5,0.42,12.2,6
white,3.75,0.76,0.255,2.7,0.22,11.3,6
white,3.22,0.38,0.4,1.2,0.27,11.6,5
white,3.31,0.56,0.21,1.2,0.25,11.3,6
white,3.27,0.56,0.2,2,0.25,11.1,6
white,3.26,0.57,0.17,1.1,0.29,11.2,6
white,3.15,0.45,0.21,1.5,0.29,11.3,6
white,3.07,0.45,0.26,1.2,0.32,12,6
white,3.15,0.5,0.35,18.1,0.2,8.8,6
white,3.15,0.5,0.35,18.1,0.2,8.8,6
white,3.15,0.34,0.43,3.6,0.31,12,8
white,3.15,0.31,0.4,3.5,0.31,12,7
white,3.01,0.44,0.28,12.1,0.5,9,5
white,3.12,0.6,0.23,17.45,0.22,9.3,6
white,3.14,0.56,0.34,12.1,0.25,8.7,6
white,3.1,0.63,0.44,3,0.32,12.8,6
white,3.1,0.5,0.13,1.6,0.36,11.5,7
white,3.08,0.54,0.17,5.7,0.23,10,5
white,3.09,0.54,0.18,5.6,0.22,10,5
white,3.33,0.56,0.31,6.8,0.34,10.3,5
white,3.25,0.56,0.33,15.6,0.32,10.4,5
white,3.22,0.29,0.34,6,0.31,13.4,7
white,3.05,0.62,0.29,1.8,0.32,11.2,6
white,3.26,0.36,0.31,8.6,0.26,9.1,5
white,3.26,0.36,0.31,8.6,0.26,9.1,5
white,3.33,0.31,0.25,11.5,0.27,10.8,6
white,3.24,0.34,0.27,7.8,0.28,12.5,6
white,3.63,0.73,0.26,2.4,0.24,11.3,5
white,3.46,0.48,0.65,5,0.23,12.8,6
white,3.26,0.36,0.31,8.6,0.26,9.1,5
white,3.22,0.39,0.23,1.5,0.32,12.7,6
white,3.1,0.54,0.18,5.4,0.35,11,7
white,3.02,0.58,0.28,11.9,0.29,10.4,6
white,3.02,0.58,0.28,11.9,0.29,10.4,6
white,3.25,0.53,0.27,9,0.27,10.7,6
white,3.22,0.35,0.25,10,0.28,10.9,6
white,3.02,0.58,0.28,11.9,0.29,10.4,6
white,3.03,0.58,0.26,11.9,0.29,10.4,6
white,3.16,0.41,0.13,15.5,0.29,9.7,7
white,3.1,0.54,0.18,5.4,0.35,11,7
white,3.19,0.53,0.2,15,0.25,9.6,6
white,3.1,0.29,0.24,1.4,0.28,13.9,7
white,3.07,0.61,0.48,9.4,0.31,9.4,5
white,3.1,0.67,0.26,3.7,0.32,12.5,6
white,3.19,0.53,0.2,15,0.25,9.6,6
white,3.19,0.45,0.3,1.4,0.47,9.5,5
white,3.19,0.45,0.32,6.5,0.5,9.6,5
white,3.19,0.45,0.3,1.4,0.47,9.5,5
white,3.18,0.44,0.34,6.3,0.52,9.6,5
white,2.9,0.44,0.16,13.7,0.3,8.7,7
white,2.9,0.44,0.16,13.7,0.3,8.7,7
white,2.9,0.44,0.16,13.7,0.3,8.7,7
white,2.9,0.44,0.16,13.7,0.3,8.7,7
white,2.9,0.44,0.16,13.7,0.3,8.7,7
white,2.9,0.44,0.16,13.7,0.3,8.7,7
white,3.18,0.46,0.26,1.5,0.38,10.4,5
white,3.22,0.5,0.31,1.6,0.35,10.7,5
white,3.17,0.48,0.22,1.4,0.35,12,7
white,3.19,0.37,0.23,3.5,0.31,12.1,7
white,3.31,0.4,0.17,1,0.32,13.1,8
white,3.32,0.41,0.19,1.4,0.26,12.4,6
white,3.24,0.36,0.21,1.5,0.34,12.6,7
white,2.9,0.44,0.16,13.7,0.3,8.7,7
white,3.15,0.66,0.22,1.6,0.37,12,5
white,3.27,0.57,0.34,5.2,0.27,11.6,6
white,2.92,0.5,0.34,1.4,0.86,9.3,5
white,3.06,0.58,0.24,11.9,0.22,9.3,6
white,3.2,0.54,0.35,2.4,0.39,11.1,7
white,3.1,0.69,0.24,3.2,0.33,10.2,6
white,3.23,0.66,0.25,1.7,0.33,10.6,6
white,3.16,0.42,0.19,4.2,0.33,11.3,7
white,3.2,0.69,0.24,15.4,0.4,9.4,5
white,3.09,0.5,0.31,13,0.61,9.3,6
white,2.96,0.52,0.25,5.6,0.32,11.1,6
white,3.13,0.65,0.38,9.7,0.56,9.9,6
white,3.31,0.61,0.3,2.5,0.3,11.8,7
white,3.26,0.64,0.33,4,0.28,12.6,7
white,3.2,0.69,0.24,15.4,0.4,9.4,5
white,3.06,0.68,0.27,1.2,0.32,10.5,5
white,3.19,0.5,0.24,2,0.34,12.3,6
white,3.32,0.62,0.33,1.2,0.3,11.3,6
white,3.07,0.46,0.21,5.1,0.21,9.6,5
white,3.2,0.33,0.22,1.4,0.3,12,6
white,3.09,0.45,0.27,1.2,0.35,11.2,5
white,3.12,0.33,0.2,6.5,0.24,10.2,6
white,2.98,0.44,0.27,1.3,0.33,12.4,6
white,3.12,0.33,0.2,6.5,0.24,10.2,6
white,2.94,0.38,0.45,2.7,0.24,13.4,8
white,3.24,0.35,0.22,1.3,0.29,12.6,6
white,3.18,0.53,0.3,7.4,0.48,9.8,5
white,2.94,0.45,0.36,12.9,0.53,9.1,5
white,2.98,0.44,0.27,1.3,0.33,12.4,6
white,3.03,0.43,0.24,1.2,0.33,12.5,6
white,3.05,0.34,0.41,2.6,0.27,11.7,6
white,3.29,0.46,0.24,2.3,0.31,12.9,6
white,3.3,0.43,0.3,1.3,0.32,10.1,5
white,3.06,0.5,0.26,10.5,0.38,10.3,6
white,3.05,0.34,0.41,2.6,0.27,11.7,6
white,3.24,0.41,0.32,14.4,0.2,10.3,6
white,3.34,0.56,0.25,1.2,0.3,10.8,7
white,3.25,0.51,0.23,3.1,0.29,11.2,6
white,3.29,0.6,0.23,1.7,0.32,11.8,6
white,3.08,0.54,0.17,6,0.21,9.8,6
white,3.04,0.49,0.38,11.8,0.42,10,6
white,3.24,0.39,0.31,6.2,0.37,8.8,4
white,3.14,0.52,0.38,1.4,0.53,10.1,4
white,3.05,0.5,0.44,12.1,0.24,9.5,5
white,3.05,0.5,0.44,12.1,0.24,9.5,5
white,3.05,0.5,0.44,12.1,0.24,9.5,5
white,3.07,0.34,0.38,3.9,0.14,9.2,4
white,2.92,0.74,0.33,4.6,0.32,12.2,6
white,3.05,0.5,0.44,12.1,0.24,9.5,5
white,3.22,0.53,0.19,1.2,0.29,11.3,6
white,3.26,0.29,0.28,8.1,0.34,12.1,6
white,3.07,0.34,0.38,3.9,0.14,9.2,4
white,3.51,0.48,0.43,1.1,0.11,11.2,4
white,3.29,0.44,0.22,6.5,0.35,12.5,7
white,3.31,0.56,0.345,10.1,0.27,10.6,5
white,3.25,0.61,0.255,10.7,0.57,10.4,7
white,3.44,0.53,0.2,3.2,0.27,10.1,7
white,3.11,0.56,0.29,12.4,0.23,9.9,6
white,2.97,0.68,0.26,5.2,0.25,11,6
white,2.94,0.63,0.22,5,0.23,10,6
white,3.14,0.42,0.35,2.5,0.37,12.7,6
white,3.07,0.35,0.39,9.2,0.28,12.1,6
white,3.23,0.46,0.23,6.9,0.33,10.4,6
white,3.24,0.47,0.22,2,0.3,10.4,6
white,3.14,0.5,0.29,15,0.18,9.2,5
white,3.14,0.5,0.29,15,0.18,9.2,5
white,3.05,0.68,0.23,1.2,0.3,10.5,5
white,3.14,0.5,0.29,15,0.18,9.2,5
white,3.27,0.98,0.28,1.8,0.36,11.9,7
white,3.08,0.4,0.26,10.8,0.24,10.1,6
white,3.1,0.59,0.27,3.9,0.29,11.1,6
white,3.13,0.74,0.22,4.2,0.29,10.8,7
white,3.16,0.47,0.26,2,0.26,11.8,6
white,3.04,0.48,0.36,13.5,0.48,9.2,5
white,3.04,0.5,0.35,13.3,0.47,9.2,5
white,3.07,0.54,0.18,2.2,0.26,12.3,6
white,3.09,0.56,0.36,1.4,0.47,10.1,6
white,3.25,0.45,0.14,1.6,0.2,11.4,6
white,3.19,0.43,0.23,2.2,0.19,10.4,6
white,3.2,0.35,0.11,14.8,0.26,9.8,6
white,3.3,0.43,0.24,1.8,0.24,9.9,6
white,3.2,0.35,0.11,14.8,0.26,9.8,6
white,3.48,0.54,0.47,1.3,0.1,11.2,4
white,3.15,0.46,0.29,9.9,0.24,10.9,5
white,3.15,0.41,0.33,5.1,0.26,9.2,5
white,3.15,0.41,0.33,5.1,0.26,9.2,5
white,2.96,0.35,0.32,1.5,0.23,12,5
white,2.96,0.34,0.3,1.5,0.23,12.1,6
white,3.75,0.44,0.31,11.1,0.02,12.4,6
white,3.22,0.4,0.36,5.25,0.22,11.2,6
white,3.32,0.41,0.31,2.3,0.27,12.7,7
white,3.26,0.47,0.52,7.9,0.54,12.2,6
white,3.26,0.46,0.55,8,0.05,12.2,6
white,3.23,0.37,0.2,1.4,0.16,12.2,6
white,3.22,0.4,0.36,5.25,0.22,11.2,6
white,3.32,0.41,0.31,2.3,0.27,12.7,7
white,3.31,0.41,0.29,2.3,0.27,12.7,7
white,3.17,0.36,0.22,3.5,0.29,12.1,6
white,3.11,0.53,0.46,13.7,0.23,9.4,5
white,3.07,0.5,0.21,9.9,0.3,10.1,6
white,3.08,0.54,0.42,15.4,0.2,9.4,5
white,3.22,0.46,0.22,16,0.2,8.9,6
white,3.22,0.46,0.22,16,0.2,8.9,6
white,3.22,0.46,0.22,16,0.2,8.9,6
white,3.22,0.46,0.22,16,0.2,8.9,6
white,3.56,0.45,0.31,2.4,0.2,13,7
white,3.08,0.5,0.22,5.5,0.35,10.3,5
white,3.07,0.45,0.18,2.3,0.29,10.1,4
white,3.23,0.38,0.24,16.8,0.27,10.5,6
white,3.22,0.46,0.22,16,0.2,8.9,6
